ID_participant,cog_load,animal,tail,covered,resolution,att_resp.corr,att_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
031,1,Bull,Long,Left,low,0,0.9666416,PFT,f,19,60,37,1,6,4,0
031,1,Mole,Short,Right,medium,1,0.6523359,PFT,f,19,60,37,1,6,4,0
032,1,Lion,Long,Right,high,1,1.2332345,PFT,f,19,60,31,1,5,3,0
032,1,Lion,Long,Right,medium,1,1.2207985,PFT,f,19,60,31,1,5,3,0
032,1,Deer,Short,Left,medium,1,1.4005264,PFT,f,19,60,31,1,5,3,0
032,1,Zebra,Long,Left,medium,1,1.1701297,PFT,f,19,60,31,1,5,3,0
032,1,Bear,Short,Left,low,1,1.4661955,PFT,f,19,60,31,1,5,3,0
032,1,Crow,Long,Left,high,0,2.240286,PFT,f,19,60,31,1,5,3,0
032,1,Giraffe,Long,Left,high,0,1.0430253,PFT,f,19,60,31,1,5,3,0
032,1,Fox,Long,Right,high,1,2.13303,PFT,f,19,60,31,1,5,3,0
032,1,Chameleon,Long,Right,medium,1,0.9703763,PFT,f,19,60,31,1,5,3,0
032,1,Elephant,Short,Right,low,0,1.1915556,PFT,f,19,60,31,1,5,3,0
032,1,Jaguar,Long,Left,high,1,1.1382806,PFT,f,19,60,31,1,5,3,0
032,1,Goat,Short,Left,high,1,1.1618809,PFT,f,19,60,31,1,5,3,0
032,1,Lamb,Short,Right,medium,1,1.7038502,PFT,f,19,60,31,1,5,3,0
032,1,Elephant,Short,Right,high,0,3.0130148,PFT,f,19,60,31,1,5,3,0
032,1,Camel,Short,Right,high,0,0.9365828,PFT,f,19,60,31,1,5,3,0
032,1,Chameleon,Long,Right,high,1,1.3500363,PFT,f,19,60,31,1,5,3,0
032,1,Crow,Long,Left,low,1,1.3691252,PFT,f,19,60,31,1,5,3,0
032,1,Gazelle,Short,Right,high,1,1.3086518,PFT,f,19,60,31,1,5,3,0
032,1,Horse,Long,Right,low,1,0.9464093,PFT,f,19,60,31,1,5,3,0
032,1,Pig,Short,Right,medium,1,1.0883545,PFT,f,19,60,31,1,5,3,0
032,1,Lamb,Short,Right,high,1,1.0071307,PFT,f,19,60,31,1,5,3,0
032,1,Panda,Short,Left,low,1,1.3784329,PFT,f,19,60,31,1,5,3,0
032,1,Deer,Short,Left,low,1,1.0295477,PFT,f,19,60,31,1,5,3,0
032,1,Hippo,Short,Left,high,1,0.9947326,PFT,f,19,60,31,1,5,3,0
032,1,Mole,Short,Right,high,1,1.0305768,PFT,f,19,60,31,1,5,3,0
032,1,Elephant,Short,Right,medium,0,0.7492354,PFT,f,19,60,31,1,5,3,0
032,1,Kangaroo,Long,Left,high,1,1.0453528,PFT,f,19,60,31,1,5,3,0
032,1,Giraffe,Long,Left,medium,1,0.6962848,PFT,f,19,60,31,1,5,3,0
032,1,Wolf,Long,Right,medium,1,1.0627456,PFT,f,19,60,31,1,5,3,0
032,1,Lion,Long,Right,low,0,3.6811337,PFT,f,19,60,31,1,5,3,0
032,1,Sheep,Short,Right,high,1,0.6380275,PFT,f,19,60,31,1,5,3,0
032,1,Tiger,Long,Right,high,1,0.8135828,PFT,f,19,60,31,1,5,3,0
032,1,Fox,Long,Right,low,1,3.4969341,PFT,f,19,60,31,1,5,3,0
032,1,Kangaroo,Long,Left,low,1,2.7065348,PFT,f,19,60,31,1,5,3,0
032,1,Goat,Short,Left,low,1,1.5352219,PFT,f,19,60,31,1,5,3,0
032,1,Mole,Short,Right,low,1,3.0085708,PFT,f,19,60,31,1,5,3,0
032,1,Zebra,Long,Left,low,1,1.4627308,PFT,f,19,60,31,1,5,3,0
032,1,Sheep,Short,Right,low,1,5.9211269,PFT,f,19,60,31,1,5,3,0
032,1,Horse,Long,Right,medium,1,0.953095,PFT,f,19,60,31,1,5,3,0
032,1,Crow,Long,Left,medium,1,1.7757192,PFT,f,19,60,31,1,5,3,0
032,1,Panda,Short,Left,high,1,0.8048655,PFT,f,19,60,31,1,5,3,0
032,1,Kangaroo,Long,Left,medium,1,2.320531,PFT,f,19,60,31,1,5,3,0
032,1,Sheep,Short,Right,medium,1,1.1007073,PFT,f,19,60,31,1,5,3,0
032,1,Bull,Long,Left,low,1,3.4400761,PFT,f,19,60,31,1,5,3,0
032,1,Tiger,Long,Right,medium,1,0.8091555,PFT,f,19,60,31,1,5,3,0
032,1,Chameleon,Long,Right,low,1,1.0135934,PFT,f,19,60,31,1,5,3,0
032,1,Gazelle,Short,Right,low,1,1.3639449,PFT,f,19,60,31,1,5,3,0
032,1,Monkey,Long,Left,medium,1,1.6760581,PFT,f,19,60,31,1,5,3,0
032,1,Horse,Long,Right,high,1,0.9798892,PFT,f,19,60,31,1,5,3,0
032,1,Mole,Short,Right,medium,1,1.4259784,PFT,f,19,60,31,1,5,3,0
032,1,Wolf,Long,Right,low,1,1.1547155,PFT,f,19,60,31,1,5,3,0
032,1,Giraffe,Long,Left,low,1,1.8014297,PFT,f,19,60,31,1,5,3,0
032,1,Deer,Short,Left,high,1,1.6307865,PFT,f,19,60,31,1,5,3,0
032,1,Monkey,Long,Left,high,1,0.9227101,PFT,f,19,60,31,1,5,3,0
032,1,Bear,Short,Left,medium,1,1.2368963,PFT,f,19,60,31,1,5,3,0
032,1,Bear,Short,Left,high,1,0.6576202,PFT,f,19,60,31,1,5,3,0
032,1,Hippo,Short,Left,low,1,1.0535947,PFT,f,19,60,31,1,5,3,0
032,1,Bull,Long,Left,high,1,3.4649189,PFT,f,19,60,31,1,5,3,0
032,1,Jaguar,Long,Left,low,1,1.7107758,PFT,f,19,60,31,1,5,3,0
032,1,Hippo,Short,Left,medium,1,0.6843413,PFT,f,19,60,31,1,5,3,0
032,1,Zebra,Long,Left,high,1,1.7138989,PFT,f,19,60,31,1,5,3,0
032,1,Wolf,Long,Right,high,1,0.9183551,PFT,f,19,60,31,1,5,3,0
032,1,Goat,Short,Left,medium,1,0.8610929,PFT,f,19,60,31,1,5,3,0
032,1,Lamb,Short,Right,low,1,5.4984573,PFT,f,19,60,31,1,5,3,0
032,1,Rhino,Short,Left,high,1,1.1884548,PFT,f,19,60,31,1,5,3,0
032,1,Tiger,Long,Right,low,1,1.1005866,PFT,f,19,60,31,1,5,3,0
032,1,Pig,Short,Right,low,1,2.733648,PFT,f,19,60,31,1,5,3,0
032,1,Bull,Long,Left,medium,1,1.314576,PFT,f,19,60,31,1,5,3,0
032,1,Monkey,Long,Left,low,1,1.3587041,PFT,f,19,60,31,1,5,3,0
032,1,Panda,Short,Left,medium,1,1.0318925,PFT,f,19,60,31,1,5,3,0
032,1,Pig,Short,Right,high,1,1.4039789,PFT,f,19,60,31,1,5,3,0
032,1,Camel,Short,Right,medium,0,0.8774114,PFT,f,19,60,31,1,5,3,0
032,1,Rhino,Short,Left,medium,1,2.7357419,PFT,f,19,60,31,1,5,3,0
032,1,Jaguar,Long,Left,medium,1,0.6604613,PFT,f,19,60,31,1,5,3,0
032,1,Camel,Short,Right,low,0,0.7910123,PFT,f,19,60,31,1,5,3,0
032,1,Gazelle,Short,Right,medium,1,3.2274181,PFT,f,19,60,31,1,5,3,0
032,1,Fox,Long,Right,medium,1,1.0623915,PFT,f,19,60,31,1,5,3,0
032,1,Rhino,Short,Left,low,1,0.7102972,PFT,f,19,60,31,1,5,3,0
023,1,Elephant,Short,Right,low,0,4.5882607,ATT,f,19,40,35,1,3,4,0
023,1,Fox,Long,Right,medium,1,2.5956185,ATT,f,19,40,35,1,3,4,0
023,1,Rhino,Short,Left,low,1,1.9769488,ATT,f,19,40,35,1,3,4,0
023,1,Bear,Short,Left,low,1,3.4770228,ATT,f,19,40,35,1,3,4,0
023,1,Horse,Long,Right,medium,1,1.675265,ATT,f,19,40,35,1,3,4,0
023,1,Horse,Long,Right,high,1,1.5977164,ATT,f,19,40,35,1,3,4,0
023,1,Camel,Short,Right,low,0,2.2163512,ATT,f,19,40,35,1,3,4,0
023,1,Chameleon,Long,Right,low,0,2.3697149,ATT,f,19,40,35,1,3,4,0
023,1,Panda,Short,Left,high,1,1.3869518,ATT,f,19,40,35,1,3,4,0
023,1,Zebra,Long,Left,high,1,1.7595699,ATT,f,19,40,35,1,3,4,0
023,1,Pig,Short,Right,medium,1,1.5701087,ATT,f,19,40,35,1,3,4,0
023,1,Zebra,Long,Left,low,1,2.0946039,ATT,f,19,40,35,1,3,4,0
023,1,Gazelle,Short,Right,high,1,3.5958506,ATT,f,19,40,35,1,3,4,0
023,1,Tiger,Long,Right,high,1,1.2859087,ATT,f,19,40,35,1,3,4,0
023,1,Giraffe,Long,Left,high,1,3.3410141,ATT,f,19,40,35,1,3,4,0
023,1,Goat,Short,Left,high,0,3.2783115,ATT,f,19,40,35,1,3,4,0
023,1,Horse,Long,Right,low,1,1.9489359,ATT,f,19,40,35,1,3,4,0
023,1,Wolf,Long,Right,high,0,2.6375379,ATT,f,19,40,35,1,3,4,0
023,1,Fox,Long,Right,low,0,2.1199047,ATT,f,19,40,35,1,3,4,0
023,1,Bull,Long,Left,low,0,2.9000654,ATT,f,19,40,35,1,3,4,0
023,1,Pig,Short,Right,high,1,1.1185481,ATT,f,19,40,35,1,3,4,0
023,1,Gazelle,Short,Right,low,1,1.9905305,ATT,f,19,40,35,1,3,4,0
023,1,Bull,Long,Left,medium,0,1.3973713,ATT,f,19,40,35,1,3,4,0
023,1,Lion,Long,Right,high,1,1.6122711,ATT,f,19,40,35,1,3,4,0
023,1,Goat,Short,Left,low,0,2.7719504,ATT,f,19,40,35,1,3,4,0
023,1,Fox,Long,Right,high,0,0.7553855,ATT,f,19,40,35,1,3,4,0
023,1,Mole,Short,Right,low,0,3.1219859,ATT,f,19,40,35,1,3,4,0
023,1,Jaguar,Long,Left,low,1,1.0858068,ATT,f,19,40,35,1,3,4,0
023,1,Tiger,Long,Right,medium,1,1.8209752,ATT,f,19,40,35,1,3,4,0
023,1,Kangaroo,Long,Left,low,0,1.2214825,ATT,f,19,40,35,1,3,4,0
023,1,Deer,Short,Left,high,1,2.42086,ATT,f,19,40,35,1,3,4,0
023,1,Crow,Long,Left,high,0,2.4968022,ATT,f,19,40,35,1,3,4,0
023,1,Jaguar,Long,Left,medium,1,1.2294196,ATT,f,19,40,35,1,3,4,0
023,1,Lamb,Short,Right,low,0,2.0697428,ATT,f,19,40,35,1,3,4,0
023,1,Zebra,Long,Left,medium,1,2.5733513,ATT,f,19,40,35,1,3,4,0
023,1,Panda,Short,Left,low,1,0.8677656,ATT,f,19,40,35,1,3,4,0
023,1,Rhino,Short,Left,high,1,2.3454477,ATT,f,19,40,35,1,3,4,0
023,1,Gazelle,Short,Right,medium,1,1.8929639,ATT,f,19,40,35,1,3,4,0
023,1,Giraffe,Long,Left,medium,1,0.8389852,ATT,f,19,40,35,1,3,4,0
023,1,Mole,Short,Right,high,0,3.6310991,ATT,f,19,40,35,1,3,4,0
023,1,Monkey,Long,Left,low,0,2.5450765,ATT,f,19,40,35,1,3,4,0
023,1,Crow,Long,Left,low,0,1.1622913,ATT,f,19,40,35,1,3,4,0
023,1,Bear,Short,Left,medium,1,2.233353,ATT,f,19,40,35,1,3,4,0
023,1,Deer,Short,Left,low,0,1.3539656,ATT,f,19,40,35,1,3,4,0
023,1,Hippo,Short,Left,medium,1,2.6731215,ATT,f,19,40,35,1,3,4,0
023,1,Deer,Short,Left,medium,1,1.7502388,ATT,f,19,40,35,1,3,4,0
023,1,Panda,Short,Left,medium,1,0.7779556,ATT,f,19,40,35,1,3,4,0
023,1,Mole,Short,Right,medium,0,0.9997909,ATT,f,19,40,35,1,3,4,0
023,1,Giraffe,Long,Left,low,1,1.6249466,ATT,f,19,40,35,1,3,4,0
023,1,Sheep,Short,Right,low,0,1.3762616,ATT,f,19,40,35,1,3,4,0
023,1,Chameleon,Long,Right,medium,1,2.07777,ATT,f,19,40,35,1,3,4,0
023,1,Lamb,Short,Right,high,1,1.2965688,ATT,f,19,40,35,1,3,4,0
023,1,Camel,Short,Right,high,1,1.5347351,ATT,f,19,40,35,1,3,4,0
023,1,Sheep,Short,Right,high,1,1.3961344,ATT,f,19,40,35,1,3,4,0
023,1,Tiger,Long,Right,low,1,0.9553434,ATT,f,19,40,35,1,3,4,0
023,1,Rhino,Short,Left,medium,1,0.8286451,ATT,f,19,40,35,1,3,4,0
023,1,Crow,Long,Left,medium,0,0.6271923,ATT,f,19,40,35,1,3,4,0
023,1,Pig,Short,Right,low,1,0.7945803,ATT,f,19,40,35,1,3,4,0
023,1,Elephant,Short,Right,medium,0,1.638441,ATT,f,19,40,35,1,3,4,0
023,1,Elephant,Short,Right,high,0,5.2787229,ATT,f,19,40,35,1,3,4,0
023,1,Bear,Short,Left,high,1,2.204043,ATT,f,19,40,35,1,3,4,0
023,1,Jaguar,Long,Left,high,1,0.7176993,ATT,f,19,40,35,1,3,4,0
023,1,Goat,Short,Left,medium,1,3.6732433,ATT,f,19,40,35,1,3,4,0
023,1,Bull,Long,Left,high,0,2.8785965,ATT,f,19,40,35,1,3,4,0
023,1,Kangaroo,Long,Left,medium,1,1.2864197,ATT,f,19,40,35,1,3,4,0
023,1,Lion,Long,Right,low,1,1.2090806,ATT,f,19,40,35,1,3,4,0
023,1,Kangaroo,Long,Left,high,1,1.1565191,ATT,f,19,40,35,1,3,4,0
023,1,Monkey,Long,Left,medium,1,1.2647514,ATT,f,19,40,35,1,3,4,0
023,1,Wolf,Long,Right,low,0,2.5695165,ATT,f,19,40,35,1,3,4,0
023,1,Monkey,Long,Left,high,1,2.2214274,ATT,f,19,40,35,1,3,4,0
023,1,Lion,Long,Right,medium,1,1.1667682,ATT,f,19,40,35,1,3,4,0
023,1,Hippo,Short,Left,low,1,1.2426872,ATT,f,19,40,35,1,3,4,0
023,1,Lamb,Short,Right,medium,1,0.832394,ATT,f,19,40,35,1,3,4,0
023,1,Wolf,Long,Right,medium,0,0.8154404,ATT,f,19,40,35,1,3,4,0
023,1,Camel,Short,Right,medium,1,1.5352567,ATT,f,19,40,35,1,3,4,0
023,1,Chameleon,Long,Right,high,1,0.9446906,ATT,f,19,40,35,1,3,4,0
023,1,Hippo,Short,Left,high,1,0.9789674,ATT,f,19,40,35,1,3,4,0
023,1,Sheep,Short,Right,medium,0,2.7835107,ATT,f,19,40,35,1,3,4,0
033,1,Giraffe,Long,Left,high,0,1.8984957,PFT,f,20,52,40,1,5,7,0
033,1,Pig,Short,Right,medium,1,1.2982888,PFT,f,20,52,40,1,5,7,0
033,1,Gazelle,Short,Right,low,1,1.8086249,PFT,f,20,52,40,1,5,7,0
033,1,Fox,Long,Right,medium,0,1.8546775,PFT,f,20,52,40,1,5,7,0
033,1,Tiger,Long,Right,medium,0,1.4048708,PFT,f,20,52,40,1,5,7,0
033,1,Bear,Short,Left,medium,1,1.0866615,PFT,f,20,52,40,1,5,7,0
033,1,Lamb,Short,Right,high,1,1.5395826,PFT,f,20,52,40,1,5,7,0
033,1,Zebra,Long,Left,low,0,1.1385764,PFT,f,20,52,40,1,5,7,0
033,1,Hippo,Short,Left,high,1,2.5855842,PFT,f,20,52,40,1,5,7,0
033,1,Chameleon,Long,Right,medium,1,3.1629257,PFT,f,20,52,40,1,5,7,0
033,1,Goat,Short,Left,medium,1,1.2790003,PFT,f,20,52,40,1,5,7,0
033,1,Sheep,Short,Right,low,1,4.1713978,PFT,f,20,52,40,1,5,7,0
033,1,Camel,Short,Right,medium,1,1.7182164,PFT,f,20,52,40,1,5,7,0
033,1,Pig,Short,Right,high,1,0.9427974,PFT,f,20,52,40,1,5,7,0
033,1,Jaguar,Long,Left,low,0,3.9354953,PFT,f,20,52,40,1,5,7,0
033,1,Tiger,Long,Right,low,0,2.1049378,PFT,f,20,52,40,1,5,7,0
033,1,Jaguar,Long,Left,medium,1,10.2824077,PFT,f,20,52,40,1,5,7,0
033,1,Goat,Short,Left,low,1,1.8523906,PFT,f,20,52,40,1,5,7,0
033,1,Horse,Long,Right,low,1,4.6359657,PFT,f,20,52,40,1,5,7,0
033,1,Mole,Short,Right,high,1,1.3238278,PFT,f,20,52,40,1,5,7,0
033,1,Gazelle,Short,Right,medium,1,1.4938146,PFT,f,20,52,40,1,5,7,0
033,1,Sheep,Short,Right,high,1,1.3323821,PFT,f,20,52,40,1,5,7,0
033,1,Panda,Short,Left,low,1,1.1936188,PFT,f,20,52,40,1,5,7,0
033,1,Gazelle,Short,Right,high,1,1.315362,PFT,f,20,52,40,1,5,7,0
033,1,Wolf,Long,Right,medium,1,2.8655838,PFT,f,20,52,40,1,5,7,0
033,1,Bull,Long,Left,medium,0,2.3640451,PFT,f,20,52,40,1,5,7,0
033,1,Bear,Short,Left,low,1,2.7557231,PFT,f,20,52,40,1,5,7,0
033,1,Panda,Short,Left,high,1,0.9173843,PFT,f,20,52,40,1,5,7,0
033,1,Kangaroo,Long,Left,medium,1,1.7522714,PFT,f,20,52,40,1,5,7,0
033,1,Lion,Long,Right,low,0,4.1225365,PFT,f,20,52,40,1,5,7,0
033,1,Lamb,Short,Right,low,1,2.4811583,PFT,f,20,52,40,1,5,7,0
033,1,Crow,Long,Left,medium,1,6.1290972,PFT,f,20,52,40,1,5,7,0
033,1,Elephant,Short,Right,medium,0,2.7119603,PFT,f,20,52,40,1,5,7,0
033,1,Rhino,Short,Left,low,1,1.5607734,PFT,f,20,52,40,1,5,7,0
033,1,Rhino,Short,Left,high,1,1.3527182,PFT,f,20,52,40,1,5,7,0
033,1,Wolf,Long,Right,high,1,1.2003029,PFT,f,20,52,40,1,5,7,0
033,1,Crow,Long,Left,low,1,2.4649206,PFT,f,20,52,40,1,5,7,0
033,1,Rhino,Short,Left,medium,1,0.8508936,PFT,f,20,52,40,1,5,7,0
033,1,Zebra,Long,Left,high,0,1.2162378,PFT,f,20,52,40,1,5,7,0
033,1,Bull,Long,Left,high,0,1.3512268,PFT,f,20,52,40,1,5,7,0
033,1,Camel,Short,Right,low,1,1.7616824,PFT,f,20,52,40,1,5,7,0
033,1,Crow,Long,Left,high,1,1.0657841,PFT,f,20,52,40,1,5,7,0
033,1,Lamb,Short,Right,medium,1,2.6758047,PFT,f,20,52,40,1,5,7,0
033,1,Lion,Long,Right,high,1,1.7242325,PFT,f,20,52,40,1,5,7,0
033,1,Mole,Short,Right,medium,1,0.9056877,PFT,f,20,52,40,1,5,7,0
033,1,Deer,Short,Left,low,1,1.6859381,PFT,f,20,52,40,1,5,7,0
033,1,Chameleon,Long,Right,low,1,1.0330917,PFT,f,20,52,40,1,5,7,0
033,1,Mole,Short,Right,low,1,4.3697388,PFT,f,20,52,40,1,5,7,0
033,1,Fox,Long,Right,low,1,1.557791,PFT,f,20,52,40,1,5,7,0
033,1,Lion,Long,Right,medium,1,1.0480908,PFT,f,20,52,40,1,5,7,0
033,1,Elephant,Short,Right,low,0,1.1420141,PFT,f,20,52,40,1,5,7,0
033,1,Deer,Short,Left,medium,1,0.7227841,PFT,f,20,52,40,1,5,7,0
033,1,Jaguar,Long,Left,high,1,0.9864411,PFT,f,20,52,40,1,5,7,0
033,1,Goat,Short,Left,high,1,0.7338761,PFT,f,20,52,40,1,5,7,0
033,1,Monkey,Long,Left,medium,1,3.8033904,PFT,f,20,52,40,1,5,7,0
033,1,Sheep,Short,Right,medium,1,3.901305,PFT,f,20,52,40,1,5,7,0
033,1,Hippo,Short,Left,medium,1,1.9150989,PFT,f,20,52,40,1,5,7,0
033,1,Giraffe,Long,Left,medium,1,1.4988248,PFT,f,20,52,40,1,5,7,0
033,1,Horse,Long,Right,medium,1,1.7087161,PFT,f,20,52,40,1,5,7,0
033,1,Hippo,Short,Left,low,1,0.7080867,PFT,f,20,52,40,1,5,7,0
033,1,Bear,Short,Left,high,1,0.5584192,PFT,f,20,52,40,1,5,7,0
033,1,Panda,Short,Left,medium,1,0.7036606,PFT,f,20,52,40,1,5,7,0
033,1,Monkey,Long,Left,high,1,0.6572442,PFT,f,20,52,40,1,5,7,0
033,1,Fox,Long,Right,high,1,3.2223343,PFT,f,20,52,40,1,5,7,0
033,1,Kangaroo,Long,Left,high,1,0.9099475,PFT,f,20,52,40,1,5,7,0
033,1,Deer,Short,Left,high,1,2.1457065,PFT,f,20,52,40,1,5,7,0
033,1,Pig,Short,Right,low,1,0.9112816,PFT,f,20,52,40,1,5,7,0
033,1,Camel,Short,Right,high,1,1.2027167,PFT,f,20,52,40,1,5,7,0
033,1,Horse,Long,Right,high,1,1.0144982,PFT,f,20,52,40,1,5,7,0
033,1,Tiger,Long,Right,high,1,2.4197621,PFT,f,20,52,40,1,5,7,0
033,1,Giraffe,Long,Left,low,0,1.6848736,PFT,f,20,52,40,1,5,7,0
033,1,Monkey,Long,Left,low,1,1.778905,PFT,f,20,52,40,1,5,7,0
033,1,Bull,Long,Left,low,0,0.6902719,PFT,f,20,52,40,1,5,7,0
033,1,Kangaroo,Long,Left,low,1,4.4165741,PFT,f,20,52,40,1,5,7,0
033,1,Elephant,Short,Right,high,0,1.3435131,PFT,f,20,52,40,1,5,7,0
033,1,Chameleon,Long,Right,high,1,0.7026569,PFT,f,20,52,40,1,5,7,0
033,1,Wolf,Long,Right,low,1,2.0142848,PFT,f,20,52,40,1,5,7,0
033,1,Zebra,Long,Left,medium,0,0.677756,PFT,f,20,52,40,1,5,7,0
024,1,Goat,Short,Left,high,1,2.9777941,ATT,f,20,50,38,1,3,5,0
024,1,Lamb,Short,Right,medium,1,2.8338257,ATT,f,20,50,38,1,3,5,0
024,1,Panda,Short,Left,high,1,2.8306192,ATT,f,20,50,38,1,3,5,0
024,1,Deer,Short,Left,medium,1,2.4197159,ATT,f,20,50,38,1,3,5,0
024,1,Pig,Short,Right,high,1,1.7399752,ATT,f,20,50,38,1,3,5,0
024,1,Gazelle,Short,Right,medium,1,2.0026889,ATT,f,20,50,38,1,3,5,0
024,1,Jaguar,Long,Left,high,1,1.5272068,ATT,f,20,50,38,1,3,5,0
024,1,Goat,Short,Left,medium,1,1.7052502,ATT,f,20,50,38,1,3,5,0
024,1,Elephant,Short,Right,low,1,5.1186991,ATT,f,20,50,38,1,3,5,0
024,1,Horse,Long,Right,medium,1,1.8792052,ATT,f,20,50,38,1,3,5,0
024,1,Bear,Short,Left,high,1,1.4793513,ATT,f,20,50,38,1,3,5,0
024,1,Gazelle,Short,Right,low,1,2.127425,ATT,f,20,50,38,1,3,5,0
024,1,Deer,Short,Left,high,1,1.752601,ATT,f,20,50,38,1,3,5,0
024,1,Rhino,Short,Left,high,1,4.9802182,ATT,f,20,50,38,1,3,5,0
024,1,Tiger,Long,Right,low,1,1.4420545,ATT,f,20,50,38,1,3,5,0
024,1,Horse,Long,Right,high,1,1.0931322,ATT,f,20,50,38,1,3,5,0
024,1,Camel,Short,Right,high,0,2.1074462,ATT,f,20,50,38,1,3,5,0
024,1,Lamb,Short,Right,low,0,3.0102292,ATT,f,20,50,38,1,3,5,0
024,1,Sheep,Short,Right,high,1,1.3827068,ATT,f,20,50,38,1,3,5,0
024,1,Giraffe,Long,Left,medium,1,3.3330027,ATT,f,20,50,38,1,3,5,0
024,1,Monkey,Long,Left,high,1,2.3533457,ATT,f,20,50,38,1,3,5,0
024,1,Bear,Short,Left,low,1,2.0450775,ATT,f,20,50,38,1,3,5,0
024,1,Kangaroo,Long,Left,medium,1,2.509287,ATT,f,20,50,38,1,3,5,0
024,1,Lion,Long,Right,high,1,1.4285984,ATT,f,20,50,38,1,3,5,0
024,1,Zebra,Long,Left,medium,0,2.7035682,ATT,f,20,50,38,1,3,5,0
024,1,Elephant,Short,Right,medium,1,3.1113633,ATT,f,20,50,38,1,3,5,0
024,1,Hippo,Short,Left,low,0,3.1339428,ATT,f,20,50,38,1,3,5,0
024,1,Chameleon,Long,Right,high,1,1.9265803,ATT,f,20,50,38,1,3,5,0
024,1,Sheep,Short,Right,low,1,3.2193661,ATT,f,20,50,38,1,3,5,0
024,1,Monkey,Long,Left,medium,1,1.4993765,ATT,f,20,50,38,1,3,5,0
024,1,Lion,Long,Right,low,1,4.0732743,ATT,f,20,50,38,1,3,5,0
024,1,Kangaroo,Long,Left,low,1,2.375405,ATT,f,20,50,38,1,3,5,0
024,1,Hippo,Short,Left,medium,1,1.6075343,ATT,f,20,50,38,1,3,5,0
024,1,Lamb,Short,Right,high,1,1.4638906,ATT,f,20,50,38,1,3,5,0
024,1,Pig,Short,Right,medium,1,1.5635848,ATT,f,20,50,38,1,3,5,0
024,1,Camel,Short,Right,medium,0,3.0808078,ATT,f,20,50,38,1,3,5,0
024,1,Kangaroo,Long,Left,high,1,1.0325883,ATT,f,20,50,38,1,3,5,0
024,1,Camel,Short,Right,low,0,1.6041415,ATT,f,20,50,38,1,3,5,0
024,1,Crow,Long,Left,medium,1,2.023684,ATT,f,20,50,38,1,3,5,0
024,1,Wolf,Long,Right,high,1,1.7278407,ATT,f,20,50,38,1,3,5,0
024,1,Bear,Short,Left,medium,1,0.966067,ATT,f,20,50,38,1,3,5,0
024,1,Hippo,Short,Left,high,1,1.5504132,ATT,f,20,50,38,1,3,5,0
024,1,Elephant,Short,Right,high,0,3.2405904,ATT,f,20,50,38,1,3,5,0
024,1,Sheep,Short,Right,medium,1,3.8065455,ATT,f,20,50,38,1,3,5,0
024,1,Crow,Long,Left,low,1,0.8663444,ATT,f,20,50,38,1,3,5,0
024,1,Rhino,Short,Left,low,1,4.6530542,ATT,f,20,50,38,1,3,5,0
024,1,Deer,Short,Left,low,1,2.8324606,ATT,f,20,50,38,1,3,5,0
024,1,Bull,Long,Left,low,1,3.1507513,ATT,f,20,50,38,1,3,5,0
024,1,Horse,Long,Right,low,1,1.0048233,ATT,f,20,50,38,1,3,5,0
024,1,Jaguar,Long,Left,medium,1,1.3133484,ATT,f,20,50,38,1,3,5,0
024,1,Bull,Long,Left,high,1,4.894882,ATT,f,20,50,38,1,3,5,0
024,1,Monkey,Long,Left,low,1,2.2562466,ATT,f,20,50,38,1,3,5,0
024,1,Lion,Long,Right,medium,1,1.203454,ATT,f,20,50,38,1,3,5,0
024,1,Chameleon,Long,Right,medium,1,2.8042354,ATT,f,20,50,38,1,3,5,0
024,1,Wolf,Long,Right,low,1,1.0817651,ATT,f,20,50,38,1,3,5,0
024,1,Jaguar,Long,Left,low,1,1.8668551,ATT,f,20,50,38,1,3,5,0
024,1,Chameleon,Long,Right,low,1,1.5475431,ATT,f,20,50,38,1,3,5,0
024,1,Giraffe,Long,Left,low,1,2.0975395,ATT,f,20,50,38,1,3,5,0
024,1,Tiger,Long,Right,medium,1,0.9194726,ATT,f,20,50,38,1,3,5,0
024,1,Goat,Short,Left,low,1,2.0308883,ATT,f,20,50,38,1,3,5,0
024,1,Panda,Short,Left,low,1,0.9918163,ATT,f,20,50,38,1,3,5,0
024,1,Giraffe,Long,Left,high,1,1.6733902,ATT,f,20,50,38,1,3,5,0
024,1,Zebra,Long,Left,high,1,1.7011639,ATT,f,20,50,38,1,3,5,0
024,1,Mole,Short,Right,high,1,1.6386655,ATT,f,20,50,38,1,3,5,0
024,1,Pig,Short,Right,low,1,1.4395872,ATT,f,20,50,38,1,3,5,0
024,1,Mole,Short,Right,low,1,3.5707903,ATT,f,20,50,38,1,3,5,0
024,1,Fox,Long,Right,low,1,0.9812989,ATT,f,20,50,38,1,3,5,0
024,1,Wolf,Long,Right,medium,1,1.7361152,ATT,f,20,50,38,1,3,5,0
024,1,Panda,Short,Left,medium,1,0.8111921,ATT,f,20,50,38,1,3,5,0
024,1,Mole,Short,Right,medium,1,1.8949102,ATT,f,20,50,38,1,3,5,0
024,1,Fox,Long,Right,medium,1,1.0640415,ATT,f,20,50,38,1,3,5,0
024,1,Fox,Long,Right,high,1,1.8589357,ATT,f,20,50,38,1,3,5,0
024,1,Bull,Long,Left,medium,1,1.560426,ATT,f,20,50,38,1,3,5,0
